"tanggal","waktu","lat","lon","kdlm.KM","mag.SR","typemag","smaj","smin","az","rms","cphase","region"
"5/5/2018","16:22:43 UTC",-5.78,133.67,22,5,"mb",90.598,2.101,36,0.551,72,"Aru Islands Region, Indonesia"
"5/5/2018","20:24:47 UTC",-6.11,142.18,10,4.6,"mb",78.473,2.967,105,0.857,31,"New Guinea, Papua New Guinea"
"5/5/2018","20:36:46 UTC",-21.23,168.54,24,5.2,"mb",88.066,7.799,169,0.997,55,"Loyalty Islands"
"5/5/2018","21:02:55 UTC",1.91,98.94,122,4.7,"mb",57.265,0.118,44,0.979,54,"Northern Sumatra, Indonesia"
"5/5/2018","21:28:00 UTC",6.97,123.8,579,4.5,"mb",76.548,1.766,96,0.661,34,"Mindanao, Philippines"
"5/5/2018","22:18:56 UTC",0.04,126.65,12,4,"MLv",10.034,1.019,99,0.647,18,"Northern Molucca Sea"
"5/5/2018","22:40:55 UTC",-7.16,129.75,199,4.7,"MLv",8.522,1.744,82,0.846,16,"Banda Sea"
"5/5/2018","22:41:09 UTC",-0.29,122.98,63,3.3,"MLv",3.477,0.775,126,0.269,10,"Minahassa Peninsula, Sulawesi"
"5/6/2018","00:01:13 UTC",37.39,71.49,108,5.2,"mb",88.076,3.47,69,0.92,34,"Afghanistan-Tajikistan Border Region"
"5/6/2018","00:52:00 UTC",0.24,123.27,240,4.5,"MLv",10.39,0.649,71,0.867,24,"Minahassa Peninsula, Sulawesi"
"5/6/2018","01:32:42 UTC",0.24,121.84,165,2.8,"MLv",2.912,0.26,110,0.505,11,"Minahassa Peninsula, Sulawesi"
"5/6/2018","01:41:11 UTC",-7.84,106.61,23,3.2,"MLv",3.876,0.734,118,0.526,11,"Java, Indonesia"
"5/6/2018","03:17:23 UTC",39.44,73.56,60,4.9,"mb",86.13,3.273,76,0.95,25,"Tajikistan-Xinjiang Border Region"
"5/6/2018","03:32:19 UTC",0.59,119.73,12,3.2,"MLv",4.145,1.17,232,0.305,9,"Minahassa Peninsula, Sulawesi"
"5/6/2018","04:24:06 UTC",-8.31,114.66,11,2.6,"MLv",1.193,0.523,117,0.367,7,"Bali Region, Indonesia"
"5/6/2018","05:02:49 UTC",-2.55,140.17,42,4.1,"MLv",7.903,0.045,155,0.088,6,"Near North Coast of Irian Jaya"
"5/6/2018","05:33:28 UTC",-2.74,129.84,74,3.4,"MLv",8.336,0.751,71,0.607,19,"Seram, Indonesia"
"5/6/2018","06:04:03 UTC",31.33,140.26,50,5.7,"Mw(mB)",50.164,4.541,205,0.886,50,"Southeast of Honshu, Japan"
"5/6/2018","06:30:09 UTC",0.52,121.95,149,1.9,"MLv",3.068,0.041,118,0.466,7,"Minahassa Peninsula, Sulawesi"
"5/6/2018","07:00:44 UTC",19.12,145.92,145,5.2,"mb",47.581,5.595,157,0.541,15,"Mariana Islands"
"5/6/2018","07:26:06 UTC",-3.62,126.36,81,3.6,"MLv",6.075,0.834,152,0.533,12,"Buru, Indonesia"
"5/6/2018","07:49:24 UTC",-0.76,131.28,24,2.3,"MLv",3.843,0.106,208,0.116,7,"Irian Jaya Region, Indonesia"
"5/6/2018","09:17:41 UTC",0.8,122.64,14,2.6,"MLv",2.775,0.237,153,0.339,11,"Minahassa Peninsula, Sulawesi"
"5/6/2018","09:23:36 UTC",34.51,96.42,10,5,"mb",51.608,9.751,84,0.754,34,"Qinghai, China"
"5/6/2018","09:46:34 UTC",1.3,98.85,65,2.9,"MLv",2.62,0.593,94,0.526,11,"Northern Sumatra, Indonesia"
"5/6/2018","11:17:19 UTC",0.65,127.05,10,3.5,"MLv",4.47,0.337,143,0.566,9,"Halmahera, Indonesia"
"5/6/2018","11:20:27 UTC",1.83,126.4,65,3.7,"MLv",5.269,1.426,146,0.734,13,"Northern Molucca Sea"
"5/6/2018","11:35:43 UTC",-5.5,131.16,80,3.8,"MLv",7.293,1.584,126,0.689,11,"Banda Sea"
"5/6/2018","11:44:03 UTC",0.9,126.13,10,3.2,"MLv",3.87,1.247,168,0.352,8,"Northern Molucca Sea"
"5/6/2018","11:53:13 UTC",-6.05,130.89,139,4.4,"MLv",9.511,1.813,118,0.503,16,"Banda Sea"
"5/6/2018","12:18:55 UTC",0.91,126.02,15,3.1,"MLv",3.655,1.164,167,0.49,10,"Northern Molucca Sea"
"5/6/2018","12:34:32 UTC",0.53,120.51,16,2.5,"MLv",3.953,0.639,132,0.368,12,"Minahassa Peninsula, Sulawesi"
"5/6/2018","12:53:17 UTC",-8.15,115.43,16,2.6,"MLv",1.862,0.225,185,0.589,8,"Bali Region, Indonesia"
"5/6/2018","12:58:26 UTC",-9.1,124.09,33,3.2,"MLv",3.632,0.675,80,0.554,15,"Timor Region"
"5/6/2018","14:57:40 UTC",-7.11,129.76,127,4.9,"Mw",87.576,1.751,20,1.213,112,"Banda Sea"
"5/6/2018","15:30:10 UTC",2.32,122.83,452,3.9,"MLv",13.867,1.405,229,0.91,21,"Celebes Sea"
"5/6/2018","15:50:59 UTC",1.71,127.52,117,3.8,"MLv",10.167,0.941,226,0.606,14,"Halmahera, Indonesia"
"5/6/2018","17:38:00 UTC",-0.99,120.06,10,3.2,"MLv",6.018,1.325,148,1.009,10,"Minahassa Peninsula, Sulawesi"
"5/6/2018","19:32:34 UTC",-43.92,40.46,10,4.8,"mb",84.111,17.982,93,0.829,30,"Prince Edward Islands Region"
"5/6/2018","19:57:02 UTC",30.76,51.47,10,5.2,"mb",98.711,7.153,86,1.355,40,"Northern and Central Iran"
"5/6/2018","20:00:45 UTC",39.62,141.11,66,5.3,"mb",126.781,12.521,85,0.834,99,"Eastern Honshu, Japan"
"5/6/2018","20:28:25 UTC",-1.6,135.59,10,4.2,"MLv",7.671,1.76,173,0.807,11,"Irian Jaya Region, Indonesia"
"5/6/2018","22:06:13 UTC",-9.54,117.9,29,3.4,"MLv",13.388,0.723,178,0.29,9,"Sumbawa Region, Indonesia"
"5/6/2018","22:55:34 UTC",-3.27,131,27,3.3,"MLv",2.846,0.533,123,0.139,7,"Irian Jaya Region, Indonesia"
"5/7/2018","00:32:22 UTC",-11.31,118.65,10,4.7,"MLv",12.028,2.186,89,0.656,29,"South of Sumbawa, Indonesia"
"5/7/2018","00:43:57 UTC",-9.7,124.01,67,3.6,"MLv",7.65,0.258,72,0.279,13,"Timor Region"
"5/7/2018","02:49:17 UTC",-4.67,146.58,34,5.1,"mb",24.832,2.721,114,1.308,9,"Eastern New Guinea Reg., P.N.G."
"5/7/2018","08:08:25 UTC",-20.82,172.36,61,5.3,"mb",89.896,16.472,215,0.567,42,"Vanuatu Islands Region"
"5/7/2018","08:50:57 UTC",-0.15,123.25,121,2.2,"MLv",1.438,0.983,231,0.001,4,"Minahassa Peninsula, Sulawesi"
"5/7/2018","10:06:22 UTC",-2.96,129.13,10,3.6,"MLv",3.048,1.374,229,1.048,6,"Seram, Indonesia"
"5/7/2018","12:03:04 UTC",0.87,122.26,154,1.9,"MLv",1.5,0.157,179,0.173,5,"Minahassa Peninsula, Sulawesi"
"5/7/2018","13:00:55 UTC",-3.6,131.96,10,3.8,"MLv",4.402,0.742,97,1.142,12,"Irian Jaya Region, Indonesia"
"5/7/2018","15:10:03 UTC",-5.21,102.57,21,4,"MLv",4.345,0.33,129,0.388,10,"Southern Sumatra, Indonesia"
"5/7/2018","15:23:50 UTC",-6.1,130.66,147,4.3,"MLv",7.295,1.737,124,1.237,16,"Banda Sea"
"5/7/2018","15:59:14 UTC",-8.85,118.78,86,4.5,"MLv",7.029,0.576,143,0.895,31,"Sumbawa Region, Indonesia"
"5/7/2018","18:06:52 UTC",2.64,126.34,28,3.7,"MLv",8.62,1.317,156,1.31,16,"Northern Molucca Sea"
"5/7/2018","18:49:19 UTC",-7.98,117.55,15,3.3,"MLv",4.169,0.871,133,0.388,10,"Bali Sea"
"5/7/2018","18:51:39 UTC",-6.94,106.28,82,2.6,"MLv",2.663,0.285,195,0.554,9,"Java, Indonesia"
"5/7/2018","19:01:35 UTC",-4.51,125.84,418,4.5,"MLv",9.796,1.784,44,0.511,35,"Banda Sea"
"5/7/2018","19:25:35 UTC",-22.24,-173.4,10,5,"mb",40.04,4.524,160,6.98,10,"Tonga Islands Region"
"5/7/2018","19:25:56 UTC",1.36,122.96,18,2.6,"MLv",2.394,0.603,188,0.73,6,"Minahassa Peninsula, Sulawesi"
"5/7/2018","19:31:06 UTC",-9.18,119.03,76,3.9,"MLv",5.195,0.981,153,0.944,19,"Sumba Region, Indonesia"
"5/7/2018","19:40:54 UTC",-0.66,97.05,10,3.5,"MLv",3.128,1.37,239,0.655,8,"Southwest of Sumatra, Indonesia"
"5/7/2018","20:12:39 UTC",-6.94,129.22,135,4.5,"MLv",8.102,2.306,86,1.31,17,"Banda Sea"
"5/7/2018","20:51:31 UTC",-7.91,120.15,10,3.6,"MLv",5.964,1.737,82,1.585,16,"Flores Sea"
"5/7/2018","23:00:17 UTC",-9.92,161.37,103,4.5,"mb",74.9,1.479,214,1.129,14,"Solomon Islands"
"5/8/2018","01:21:19 UTC",-6.83,129.88,193,4.9,"MLv",10.796,1.815,78,1.035,18,"Banda Sea"
"5/8/2018","03:26:15 UTC",1.52,99.46,151,4.1,"MLv",4.323,0.122,128,1.349,15,"Northern Sumatra, Indonesia"
"5/8/2018","03:48:42 UTC",-8.38,119.66,167,3.3,"MLv",4.351,1.338,196,0.217,11,"Flores Region, Indonesia"
"5/8/2018","04:32:30 UTC",-1.85,139.05,10,3,"MLv",1.783,0.363,223,2.075,6,"Near North Coast of Irian Jaya"
"5/8/2018","05:02:15 UTC",-2.83,129.92,51,3.3,"MLv",3.251,0.64,69,0.709,11,"Seram, Indonesia"
"5/8/2018","08:14:14 UTC",56.31,-148.2,10,5.5,"mb",148.41,25.841,125,1.517,14,"Gulf of Alaska"
"5/8/2018","08:56:19 UTC",-2.43,120.91,10,4.2,"MLv",4.278,0.108,98,1.596,17,"Sulawesi, Indonesia"
"5/8/2018","09:10:32 UTC",-1.55,126.46,13,3.9,"MLv",6.268,0.686,65,1.24,16,"Southern Molucca Sea"
"5/8/2018","10:03:27 UTC",-2.54,120.93,10,3.1,"MLv",3.808,0.048,145,1.151,12,"Sulawesi, Indonesia"
"5/8/2018","12:52:02 UTC",-6.91,129.92,112,4.2,"mb",26.643,1.736,62,0.914,23,"Banda Sea"
"5/8/2018","14:03:54 UTC",-1.5,119.43,10,3.4,"MLv",8.114,1.586,180,0.57,11,"Sulawesi, Indonesia"
"5/8/2018","15:48:57 UTC",-0.67,123.4,10,3.7,"MLv",6.513,0.731,72,0.645,15,"Minahassa Peninsula, Sulawesi"
"5/8/2018","15:50:02 UTC",-8.48,123.9,116,2.9,"MLv",6.069,0.756,141,0.651,12,"Flores Region, Indonesia"
"5/8/2018","16:09:19 UTC",-7.23,106.87,10,3,"MLv",3.681,0.265,196,0.439,8,"Java, Indonesia"
"5/8/2018","17:14:12 UTC",2.16,96.69,27,4.5,"MLv",16.437,0.442,139,0.396,18,"Northern Sumatra, Indonesia"
"5/8/2018","17:21:18 UTC",-2.39,121.11,10,3.4,"MLv",4.396,0.272,104,0.913,11,"Sulawesi, Indonesia"
"5/8/2018","17:54:46 UTC",-0.27,123,11,2.4,"MLv",3.469,0.795,128,0.056,5,"Minahassa Peninsula, Sulawesi"
"5/8/2018","18:10:04 UTC",-2.87,129.99,30,2.9,"MLv",5.521,0.556,130,0.408,7,"Seram, Indonesia"
"5/8/2018","18:17:56 UTC",33.06,68.64,43,4.9,"mb",64.644,1.517,75,0.766,27,"Southeastern Afghanistan"
"5/8/2018","21:59:57 UTC",-7.47,129.09,138,4.6,"mb",32.085,2.243,45,1.108,42,"Banda Sea"
"5/8/2018","22:04:39 UTC",1.92,122.4,320,2.8,"MLv",3.58,0.925,177,0.185,7,"Minahassa Peninsula, Sulawesi"
"5/8/2018","22:13:42 UTC",0.64,125.12,14,3.3,"MLv",2.919,0.684,83,0.454,6,"Northern Molucca Sea"
"5/8/2018","22:20:23 UTC",0.59,121.28,31,2,"MLv",2.204,0.717,122,0.006,5,"Minahassa Peninsula, Sulawesi"
"5/8/2018","22:27:45 UTC",-7.76,122.76,247,3.5,"MLv",12.124,0.566,111,0.647,17,"Flores Sea"
"5/8/2018","22:49:02 UTC",-9.49,113.97,10,3.7,"MLv",7.657,1.033,202,0.855,11,"South of Java, Indonesia"
"5/9/2018","00:59:54 UTC",1.6,127.29,84,4.2,"MLv",11.7,0.553,159,0.795,17,"Halmahera, Indonesia"
"5/9/2018","01:19:03 UTC",0.47,125.66,10,3.1,"MLv",3.333,1.103,122,0.34,8,"Northern Molucca Sea"
"5/9/2018","02:33:19 UTC",0.05,123.28,10,2.8,"MLv",1.303,0.813,235,0.193,4,"Minahassa Peninsula, Sulawesi"
"5/9/2018","03:23:29 UTC",33.29,70.56,56,5.4,"mb",84.838,1.774,48,0.93,56,"Pakistan"
"5/9/2018","06:46:28 UTC",0.03,96.88,25,3.5,"MLv",4.179,1.082,215,0.385,9,"Off West Coast of Northern Sumatra"
"5/9/2018","06:49:32 UTC",0.18,122.32,10,1.8,"MLv",1.792,0.798,257,0.396,5,"Minahassa Peninsula, Sulawesi"
"5/9/2018","07:57:58 UTC",-5.93,151.8,33,5.9,"Mw",94.698,1.77,64,0.825,106,"New Britain Region, P.N.G."
"5/9/2018","10:41:45 UTC",37,71.46,121,6.2,"Mw",97.247,3.149,69,1.377,156,"Afghanistan-Tajikistan Border Region"
"5/9/2018","15:14:32 UTC",4.03,126.13,118,3.6,"MLv",7.648,0.542,211,0.72,12,"Talaud Islands, Indonesia"
"5/9/2018","15:21:41 UTC",0.88,126.07,10,3.4,"MLv",5.297,1.225,81,0.767,12,"Northern Molucca Sea"
"5/9/2018","16:20:00 UTC",-6.52,130.01,168,4.3,"MLv",18.107,1.934,79,0.832,18,"Banda Sea"
"5/9/2018","17:38:27 UTC",-5.22,146.28,149,4.6,"mb",21.586,3.34,87,1.04,16,"Eastern New Guinea Reg., P.N.G."
"5/9/2018","17:43:23 UTC",-9.52,118.28,22,3.3,"MLv",4.553,0.847,207,0.215,9,"Sumbawa Region, Indonesia"
"5/9/2018","17:53:18 UTC",1.08,126.12,25,2.9,"MLv",2.202,1.213,184,1.027,6,"Northern Molucca Sea"
"5/9/2018","18:14:50 UTC",1.35,122.54,10,4,"MLv",7.056,0.402,155,1.117,14,"Minahassa Peninsula, Sulawesi"
"5/9/2018","19:48:26 UTC",-1.47,119.63,10,2.9,"MLv",3.92,1.578,169,0.826,9,"Sulawesi, Indonesia"
"5/9/2018","19:51:48 UTC",-5.09,102.23,21,3.4,"MLv",2.294,0.261,191,0.531,7,"Southern Sumatra, Indonesia"
"5/9/2018","20:05:44 UTC",-1.6,138.63,10,2.7,"MLv",2.263,0.384,306,1.337,4,"Near North Coast of Irian Jaya"
"5/9/2018","20:17:19 UTC",-3.44,131.2,10,3.2,"MLv",9.34,0.776,85,1.891,11,"Irian Jaya Region, Indonesia"
"5/9/2018","21:02:40 UTC",13.99,145.63,75,5.5,"Mw(mB)",93.516,13.432,69,1.322,110,"Mariana Islands"
"5/9/2018","21:25:59 UTC",-6.47,104.81,66,5.4,"Mw",76.209,0.987,65,1.553,114,"Sunda Strait, Indonesia"
"5/9/2018","22:18:06 UTC",-0.04,98.6,36,3.5,"MLv",5.68,0.32,109,0.31,11,"Southern Sumatra, Indonesia"
"5/9/2018","22:38:09 UTC",2.93,128.3,209,4.1,"MLv",6.788,1.199,199,0.771,14,"Halmahera, Indonesia"
"5/10/2018","03:58:27 UTC",-9.67,117.4,101,2.5,"MLv",1.471,0.918,293,0.372,6,"Sumbawa Region, Indonesia"
"5/10/2018","04:50:12 UTC",-3.62,133.79,15,3.2,"MLv",1.677,0.095,312,0.883,4,"Irian Jaya Region, Indonesia"
"5/10/2018","05:03:48 UTC",26.25,126.85,10,4.9,"mb",43.955,1.401,247,0.248,5,"Ryukyu Islands, Japan"
"5/10/2018","06:04:17 UTC",-7.48,106.65,33,2.8,"MLv",1.807,0.484,249,0.673,8,"Java, Indonesia"
"5/10/2018","07:29:33 UTC",0.96,124.9,32,3.2,"MLv",4.116,0.335,223,0.423,9,"Minahassa Peninsula, Sulawesi"
"5/10/2018","08:37:29 UTC",6.07,125.8,145,4.8,"mb",55.121,1.018,132,1.415,34,"Mindanao, Philippines"
"5/10/2018","08:39:53 UTC",1,126.12,65,5.4,"mb",80.999,1.238,53,1.859,117,"Northern Molucca Sea"
"5/10/2018","09:05:29 UTC",0.85,126.19,10,4,"MLv",3.825,1.181,169,1.533,9,"Northern Molucca Sea"
"5/10/2018","09:07:42 UTC",2.31,128.21,75,4.1,"MLv",5.556,0.632,178,0.34,13,"Halmahera, Indonesia"
"5/10/2018","09:28:12 UTC",-8.78,110.4,28,3.1,"MLv",3.021,0.87,234,0.381,11,"Java, Indonesia"
"5/10/2018","09:37:52 UTC",0.99,126.1,10,3.5,"MLv",3.236,1.216,139,0.926,8,"Northern Molucca Sea"
"5/10/2018","09:44:17 UTC",0.87,126.03,10,3.3,"MLv",3.662,1.184,87,0.715,10,"Northern Molucca Sea"
"5/10/2018","10:17:12 UTC",1.32,121.63,11,2.2,"MLv",1.359,0.806,217,0.112,6,"Minahassa Peninsula, Sulawesi"
"5/10/2018","10:29:18 UTC",3.27,98.47,10,3.7,"MLv",2.958,0.741,146,1.321,10,"Northern Sumatra, Indonesia"
"5/10/2018","11:37:13 UTC",1,126.06,10,4.4,"MLv",8.638,1.174,64,1.148,17,"Northern Molucca Sea"
"5/10/2018","11:53:03 UTC",0.93,126.12,16,3.3,"MLv",3.757,1.254,83,0.64,13,"Northern Molucca Sea"
"5/10/2018","11:57:01 UTC",10.11,125.64,45,5.8,"Mw(mB)",68.199,3.018,37,1.651,144,"Leyte, Philippines"
"5/10/2018","12:00:54 UTC",-7.49,107.01,30,2.7,"MLv",0.892,0.214,229,1.304,6,"Java, Indonesia"
"5/10/2018","12:20:25 UTC",-6.82,108.12,10,2.6,"MLv",1.068,0.161,150,0.533,9,"Java, Indonesia"
"5/10/2018","12:54:00 UTC",-6.84,108.13,17,2.4,"MLv",1.099,0.166,141,1.142,10,"Java, Indonesia"
"5/10/2018","12:55:50 UTC",-2.27,139.67,10,2.8,"MLv",1.063,0.594,177,0.611,6,"Near North Coast of Irian Jaya"
"5/10/2018","14:08:36 UTC",36.61,71.13,200,5.1,"Mw(mB)",93.342,2.68,70,1.098,93,"Afghanistan-Tajikistan Border Region"
"5/10/2018","14:24:12 UTC",0.3,121.81,196,2.4,"MLv",2.187,0.88,127,0.593,9,"Minahassa Peninsula, Sulawesi"
"5/10/2018","14:31:12 UTC",-6.59,104.87,10,3.8,"MLv",5.76,1.12,127,1.011,14,"Sunda Strait, Indonesia"
"5/10/2018","15:18:12 UTC",0.93,126.05,10,2.9,"MLv",3.68,1.181,135,0.713,9,"Northern Molucca Sea"
"5/10/2018","15:36:45 UTC",36.35,61.19,35,4.4,"Mw(mB)",88.141,6.66,89,1.111,27,"Turkmenistan-Iran Border Region"
"5/10/2018","15:55:56 UTC",0.96,126.14,10,3,"MLv",3.771,1.244,137,1.065,8,"Northern Molucca Sea"
"5/10/2018","16:34:28 UTC",-9.12,115.24,10,2.8,"MLv",2.523,1.256,217,0.738,5,"South of Bali, Indonesia"
"5/10/2018","16:46:42 UTC",2.12,96.54,42,4.4,"MLv",6.533,0.356,180,1.042,16,"Northern Sumatra, Indonesia"
"5/10/2018","17:09:12 UTC",-6.76,105.3,13,3.7,"MLv",3.288,1.274,216,0.966,12,"Sunda Strait, Indonesia"
"5/10/2018","17:24:38 UTC",0.28,126.59,26,2.8,"MLv",2.631,0.915,121,0.592,7,"Northern Molucca Sea"
"5/10/2018","17:32:37 UTC",-7.22,129.32,210,4.4,"MLv",8.068,2.106,84,0.981,16,"Banda Sea"
"5/10/2018","17:36:46 UTC",-6.22,105.7,10,3.6,"MLv",3.14,1.154,168,1.075,8,"Sunda Strait, Indonesia"
"5/10/2018","17:46:26 UTC",5.36,95.74,10,3.6,"MLv",4.892,1.212,302,1.37,5,"Northern Sumatra, Indonesia"
"5/10/2018","18:01:57 UTC",-6.94,105.24,17,3.8,"MLv",3.686,1.211,226,0.685,11,"Sunda Strait, Indonesia"
"5/10/2018","18:02:29 UTC",6.86,123.85,546,5.8,"Mw(mB)",50.285,1.735,35,0.975,150,"Mindanao, Philippines"
"5/10/2018","19:01:15 UTC",-6.64,105.38,10,3.9,"MLv",2.394,0.915,210,0.564,8,"Sunda Strait, Indonesia"
"5/10/2018","19:11:05 UTC",0.88,126.06,10,3.4,"MLv",3.193,1.211,125,0.651,9,"Northern Molucca Sea"
"5/10/2018","19:21:58 UTC",0.88,126.08,10,3.5,"MLv",3.715,1.23,125,0.959,10,"Northern Molucca Sea"
"5/10/2018","19:32:54 UTC",1.14,121.79,10,3.5,"MLv",2.383,0.6,196,0.873,8,"Minahassa Peninsula, Sulawesi"
"5/10/2018","19:43:05 UTC",-6.33,105.61,14,4.1,"MLv",3.287,0.566,181,0.792,14,"Sunda Strait, Indonesia"
"5/10/2018","20:06:25 UTC",5.61,126.62,86,4.6,"Mw(mB)",18.874,1.593,180,0.985,29,"Mindanao, Philippines"
"5/10/2018","20:09:36 UTC",-0.72,101.24,188,3.8,"MLv",4.18,0.805,134,0.308,9,"Southern Sumatra, Indonesia"
"5/10/2018","20:55:59 UTC",0.94,126.11,10,3.5,"MLv",3.248,1.245,135,0.938,9,"Northern Molucca Sea"
"5/10/2018","21:51:05 UTC",-9.61,118.29,10,2.6,"MLv",1.642,0.932,301,0.121,5,"Sumbawa Region, Indonesia"
"5/10/2018","22:15:42 UTC",-22.26,-179.69,601,5.1,"Mw(mB)",143.555,19.57,136,0.931,84,"South of Fiji Islands"
"5/10/2018","22:41:20 UTC",-1.27,120.32,10,3.6,"MLv",3.253,1.369,149,1.108,7,"Sulawesi, Indonesia"
"5/10/2018","22:52:14 UTC",3.56,126.99,53,4.7,"Mw",61.832,0.548,102,1.656,65,"Talaud Islands, Indonesia"
"5/10/2018","23:46:52 UTC",2.14,98.31,30,3.3,"MLv",1.635,0.821,117,0.908,5,"Northern Sumatra, Indonesia"
"5/10/2018","23:57:50 UTC",-6.57,105.43,21,4.1,"MLv",3.363,1.198,177,0.883,10,"Sunda Strait, Indonesia"
"5/11/2018","01:13:18 UTC",-0.18,122.62,10,2.7,"MLv",2.242,0.872,155,0.64,7,"Minahassa Peninsula, Sulawesi"
"5/11/2018","02:01:34 UTC",-3.03,127.5,27,3.4,"MLv",6.499,0.45,109,1.083,12,"Seram, Indonesia"
"5/11/2018","04:38:03 UTC",1.08,98.26,34,3.2,"MLv",2.477,0.662,104,0.696,13,"Northern Sumatra, Indonesia"
"5/11/2018","04:58:19 UTC",57.57,-156.13,50,5.4,"mb",151.044,29.632,118,0.872,34,"Alaska Peninsula"
"5/11/2018","07:33:13 UTC",-7.79,117.3,283,4.8,"Mw",41.38,1.028,43,1.215,111,"Bali Sea"
"5/11/2018","07:54:23 UTC",-9.35,112.42,10,4.6,"MLv",13.691,1.19,87,1.062,31,"South of Java, Indonesia"
"5/11/2018","08:57:31 UTC",-6.65,129.85,185,5.1,"Mw(mB)",87.467,1.954,25,1.277,109,"Banda Sea"
"5/11/2018","10:24:41 UTC",-10.21,119.22,23,3.3,"MLv",4.943,1.338,212,0.614,8,"Sumba Region, Indonesia"
"5/11/2018","11:08:58 UTC",0.96,122.64,24,2.2,"MLv",1.869,0.281,190,0.132,6,"Minahassa Peninsula, Sulawesi"
"5/11/2018","13:42:55 UTC",0.49,121.64,16,2.4,"MLv",2.337,0.874,162,0.905,10,"Minahassa Peninsula, Sulawesi"
"5/11/2018","14:29:34 UTC",3.34,128.26,84,4.8,"MLv",11.834,1.564,180,0.915,30,"North of Halmahera, Indonesia"
"5/11/2018","15:36:36 UTC",-1.19,129.93,24,2.9,"MLv",2.894,1.18,126,0.272,10,"Halmahera, Indonesia"
"5/11/2018","15:52:00 UTC",6.34,126.4,11,5.2,"mb",17.735,1.091,194,0.782,42,"Mindanao, Philippines"
"5/11/2018","16:34:02 UTC",-3.46,99.36,76,3.8,"MLv",5.515,0.942,219,0.435,13,"Southwest of Sumatra, Indonesia"
"5/11/2018","16:41:23 UTC",-9.69,114.58,35,3.8,"MLv",7.085,1.186,211,0.483,19,"South of Bali, Indonesia"
"5/11/2018","16:49:35 UTC",4.33,123.45,520,3.9,"MLv",14.44,2.173,236,0.883,26,"Celebes Sea"
"5/11/2018","19:02:38 UTC",0.86,126.06,10,3.1,"MLv",3.795,1.223,80,0.776,15,"Northern Molucca Sea"
"5/11/2018","20:56:31 UTC",6.15,125.96,115,5.4,"mb",19.947,0.986,122,0.967,73,"Mindanao, Philippines"
"5/11/2018","21:55:31 UTC",-6.45,129.99,117,4.5,"MLv",8.539,1.918,86,0.919,22,"Banda Sea"
"5/11/2018","22:25:22 UTC",-6.55,127.4,423,4.6,"MLv",9.805,3.204,107,0.886,15,"Banda Sea"
"5/11/2018","23:46:28 UTC",-0.2,124.62,37,3.3,"MLv",4.053,1.517,132,0.878,12,"Southern Molucca Sea"
"5/12/2018","01:29:46 UTC",36.64,138.13,182,4.9,"mb",63.153,12.872,256,0.977,27,"Eastern Honshu, Japan"
"5/12/2018","05:53:03 UTC",-6.89,129.7,161,4.8,"mb",32.162,1.921,43,1.019,52,"Banda Sea"
"5/12/2018","06:19:01 UTC",6.29,125.75,10,4,"MLv",7.142,0.797,168,0.719,11,"Mindanao, Philippines"
"5/12/2018","09:59:37 UTC",-7.03,111.29,13,3.6,"MLv",4.698,0.376,139,0.829,27,"Java, Indonesia"
"5/12/2018","13:08:10 UTC",-7.83,106.59,10,3.5,"MLv",2.792,0.746,146,1.119,15,"Java, Indonesia"
"5/12/2018","15:59:29 UTC",-8.1,122.45,184,4,"MLv",5.657,0.575,89,0.681,17,"Flores Region, Indonesia"
"5/12/2018","16:11:02 UTC",0.9,126.11,10,3.2,"MLv",3.241,1.251,82,0.749,10,"Northern Molucca Sea"
"5/12/2018","16:32:34 UTC",-2.58,140.2,77,3.6,"MLv",4.035,0.029,168,0.259,7,"Near North Coast of Irian Jaya"
"5/12/2018","16:49:33 UTC",38.57,141.7,10,4.9,"mb",80.289,23.603,149,0.95,26,"Near East Coast of Honshu, Japan"
"5/12/2018","17:58:13 UTC",-2.89,140.13,52,1.9,"MLv",1.678,0.297,245,1.866,5,"Near North Coast of Irian Jaya"
"5/12/2018","18:15:21 UTC",1.21,126.96,22,4.7,"MLv",9.837,0.591,60,0.908,25,"Northern Molucca Sea"
"5/12/2018","18:19:46 UTC",1.17,126.94,14,4.2,"MLv",8.259,0.581,60,0.778,19,"Northern Molucca Sea"
"5/12/2018","19:08:49 UTC",0.75,97.41,17,2.8,"MLv",1.182,0.446,244,0.115,6,"Northern Sumatra, Indonesia"
